review_id,aspect,sentiment,sentiment_score,text,rating
315820,recording,neutral,0.6744540333747864,We were so excited about this frame as a gift for our grandmothers. First of all the recording is only 10 seconds. Secondly you have to hold the frame VERY close to whatever you are recording to even ,1.0
1051531,equipment,positive,0.5178862810134888,It looks and feels like a professional piece of equipment. Perhaps I'm even a bit intimidated by it. It is hard to adjust yourself to using both eyes as opposed to the ones that only  have one eye pie,4.0
1001969,buttons,positive,0.6697649955749512,"Very fragile outside housing and buttons, but works great for an extremely entry level amatuer photographer and his Sony a330 dslr.  I have only used it a few time but this flash has greatly improved ",4.0
934183,no complaints,positive,0.930065929889679,This mount was very stable no complaints here.,4.0
335992,mouse,negative,0.6130909323692322,I bought these because of the reviews and they have a great number of 5 star reviews.  May be these batteries work in flashlights or something like that but they DO NOT work in my apple mouse.  In my ,1.0
699960,audio,positive,0.6336489319801331,I purchased this receiver in June 2010 and so have had time to digest all the options and features of this product so that I can provide a fair review.  I use this receiver primarily for home theater ,3.0
559998,part,negative,0.690126359462738,"I purchased the Midland HH54VP Portable Emergency Weather Radio with SAME on June 22, 2015.  I researched heavily in an attempt to find the perfect portable radio for my needs, and despite mixed revie",2.0
658843,picture quality,positive,0.7134387493133545,"I got these on sale and am overall happy with the purchase for the price, but it lacks in picture quality.  I use it to check on my mother to make sure she is ok.  it does the job.  I hope this was he",3.0
459670,WiFi,negative,0.6107500791549683,I was expecting these cameras to be rock solid since they are made and supported by an Amazon company which would have essentially unlimited resources to perfect the product and make everything about ,2.0
868582,ports,positive,0.8891982436180115,Would rate a strong 5 stars except it does not come with liquid cooling as shown in some pictures. It has a LOUD fan. The updated BIOS mentioned as a possible fix for fan noise in other reviews did NO,4.0
155112,usb,positive,0.9545502662658693,It’s usb 3 and just what I needed,5.0
831085,ports,negative,0.8629425168037415,"I have GoPro Hero 5's and other high-end cameras, but they lack functionality I am looking for in dashcams (such as continual power supply while recording).  So, this Giinii product meets my functiona",3.0
847499,computer,neutral,0.8726211190223694,This Oasis version is over-rated in the reviews. &#34;no computer required&#34; for downloads BUT computer is required for USB 2.0 charging; no power charging cord included?! Piggy-backed batteries th,3.0
622481,these cameras,negative,0.8240945339202881,"Works fine usually but there have been two instances when they just did not record anything, and once when night vision was on during the daytime so the video is washed out.<br /><br />I am using blin",2.0
589254,these cameras,negative,0.6684390306472778,I like the cameras but not the cloud service that's needed to use them.<br />With the sensitivity all the way up it sometimes still doesn't catch people walking up my driveway.<br />I have tried placi,2.0
995695,Cable,positive,0.5005928874015808,Cable keeps signal clean.,4.0
212219,great quality,positive,0.97248512506485,The products were great quality and the color match my keys and my purse. They hold rd AirTags securely so I have no worries about it falling out. I would definitely order these again if if need more.,5.0
733839,recording,neutral,0.8571532368659973,I bought the camera because the seller advertised it was ONVIF certified so it would work with my Reolink NVR. Well it’s not. After lots of work with Reolink (and basically no help from HikVision) it ,3.0
60467,phone calls,positive,0.8156260848045349,These earbuds are really great for the money.  These are not Bose sounding quality but they're very good for use on phone calls and workouts at the gym. Call quality is very clear when using these.  T,5.0
173594,devices,positive,0.8864663243293762,This High Point 4-Port HBA RocketU 1144D card works great with DDA and Hyper-V<br />Each USB port has its own controller and you can pass them individually to 4 different VMs or multiple ports to 1 VM,5.0
244117,iPhone,negative,0.8103224039077759,Do not purchase. Loose fitting to iPhone and constantly stops charging.,1.0
92949,software,negative,0.8096427321434021,I'm not going to rate the software that comes with this drive.  I've not used it.  I use Acronis backup software for sending my hard drive images to this device.<br /><br />The device in my hand was s,5.0
239068,cables,positive,0.7469025254249573,"Shorted,ends were not done correctly. I have two other cables and they did work. I'll buy cables from other places. Sorry.",1.0
893804,battery,positive,0.6938112378120422,We had purchased an IPad for me to keep beside my chair and every business trip my wife went on she wanted to take IPad with her. When the Kindle fire HD went on sale  I purchased .Now everyone is hap,4.0
32428,laptops,neutral,0.6376409530639648,As laptops get smaller & thinner they have started to shed their ports. Many are down to 1 or 2 USB C ports and nothing else. That makes docking stations very important accessories.<br /><br />I'm not,5.0
291292,These headphones,negative,0.947083592414856,These headphones constantly fall out and the sound quality is terrible. Don't buy these.,1.0
473525,these cameras,negative,0.5032903552055359,"Had I known what I know today I would have never wasted my time ordering these cameras. Going to try and make this as short as possible<br /><br /> So, my stepdad was released from the hospital March ",2.0
1009257,connectivity,negative,0.8406155109405518,"Old (Linksys) router was dropping connectivity like crazy, and it was time for a new one. Shopped around and while I had nothing against Linksys, decided to try a Netgear. Just bought this today, so o",4.0
591849,wifi,neutral,0.6030850410461426,"I'm really disappointed with this Kindle.  I was expecting to get the best possible Kindle, and instead, I got something that doesn't perform as well as my Paperwhite.<br /><br />First off the battery",2.0
468055,These headphones,positive,0.984793484210968,These headphones were given as a gift and i simply LOVED these. I work in an open office environment and my typical day is filled with endless calls. These headphones do the job more than right. The s,2.0
